# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=6][T/m^n] 
+7.3464999999987958e+02 -3.9590383414836423e-04 -4.2290216057836838e-04 -1.6144000527974349e-04 +2.2319422553486110e-02 +3.3677866015016765e+05 
+7.3469999999987954e+02 -3.9575346603985156e-04 -4.2316856091150726e-04 -4.8062989656161039e-05 +3.1818644664883079e-02 +3.1619809429128800e+05 
+7.3474999999987949e+02 -3.9560366649118485e-04 -4.2335692808657439e-04 +9.6386070067729717e-05 +4.1453228692722076e-02 +2.9234295587528986e+05 
+7.3479999999987945e+02 -3.9545437938327908e-04 -4.2345476068968846e-04 +2.7180751975753041e-04 +5.1035376943281210e-02 +2.6535661034938018e+05 
+7.3484999999987940e+02 -3.9530554872821736e-04 -4.2344950468844295e-04 +4.7810887877225563e-04 +6.0375911293641990e-02 +2.3538204134755940e+05 
+7.3489999999987936e+02 -3.9515711867566937e-04 -4.2332855017787819e-04 +7.1520546140116468e-04 +6.9284196386848490e-02 +2.0256172522733069e+05 
+7.3494999999987931e+02 -3.9500903395030696e-04 -4.2307901136585290e-04 +9.8305796836489095e-04 +7.7561915063375342e-02 +1.6702838929123033e+05 
+7.3499999999987926e+02 -3.9486122547651787e-04 -4.2268978725720145e-04 +1.2803235674242147e-03 +8.4980233892597415e-02 +1.2901371510903463e+05 
+7.3504999999987922e+02 -3.9471360157278344e-04 -4.2216161190990821e-04 +1.6024757358864107e-03 +9.1371746358699504e-02 +8.9058296118868515e+04 
+7.3509999999987917e+02 -3.9456606483472022e-04 -4.2150979315015523e-04 +1.9428406253930595e-03 +9.6721340390504423e-02 +4.7959106446498074e+04 
+7.3514999999987913e+02 -3.9441848606566998e-04 -4.2074377104553976e-04 +2.2938764877978319e-03 +1.0093343517202873e-01 +6.5754412583613548e+03 
+7.3519999999987908e+02 -3.9427077333982437e-04 -4.1987202162676170e-04 +2.6493116187777405e-03 +1.0390006073474051e-01 -3.4340080814863133e+04 
+7.3524999999987904e+02 -3.9412289455812485e-04 -4.1889911984486339e-04 +3.0045704623744536e-03 +1.0546105022343354e-01 -7.4161252196828427e+04 
+7.3529999999987899e+02 -3.9397485432052871e-04 -4.1782778419827875e-04 +3.3563215899507460e-03 +1.0542848797640121e-01 -1.1236564455556581e+05 
+7.3534999999987895e+02 -3.9382664564871478e-04 -4.1666684682254156e-04 +3.7013513230316152e-03 +1.0368977000597671e-01 -1.4846396267344986e+05 
+7.3539999999987890e+02 -3.9367826141991540e-04 -4.1542656319473612e-04 +4.0365855043438831e-03 +1.0015942950652970e-01 -1.8199968595766957e+05 
+7.3544999999987886e+02 -3.9352970352006598e-04 -4.1412599040588295e-04 +4.3600008961197992e-03 +9.4973857905380377e-02 -2.1279665471884253e+05 
+7.3549999999987881e+02 -3.9338097970969779e-04 -4.1278913615519063e-04 +4.6702191167482454e-03 +8.8394958972075888e-02 -2.4084417530614248e+05 
+7.3554999999987876e+02 -3.9323209776735810e-04 -4.1144008419208641e-04 +4.9658723005377775e-03 +8.0686732435329020e-02 -2.6613485961108864e+05 
+7.3559999999987872e+02 -3.9308306531772840e-04 -4.1010289804979840e-04 +5.2455862106427090e-03 +7.2112994710143638e-02 -2.8866107088368078e+05 
+7.3564999999987867e+02 -3.9293388983105025e-04 -4.0880162137399401e-04 +5.5079801777138410e-03 +6.2937386992206815e-02 -3.0841491062113660e+05 
+7.3569999999987863e+02 -3.9278457862255755e-04 -4.0756027824450850e-04 +5.7516670394064783e-03 +5.3423383184091323e-02 -3.2538820562394249e+05 
+7.3574999999987858e+02 -3.9263513885191582e-04 -4.0640287348870779e-04 +5.9752530805039774e-03 +4.3834297636563782e-02 -3.3957249517995329e+05 
+7.3579999999987854e+02 -3.9248557752267517e-04 -4.0535339298484162e-04 +6.1773379742297149e-03 +3.4433292677230554e-02 -3.5095901844492077e+05 
+7.3584999999987849e+02 -3.9233590148172862e-04 -4.0443580395956914e-04 +6.3565147240712636e-03 +2.5483385990295412e-02 -3.5953870194664336e+05 
+7.3589999999987845e+02 -3.9218611741788899e-04 -4.0367405575596389e-04 +6.5113695199269439e-03 +1.7247469040326736e-02 -3.6530212942883174e+05 
+7.3594999999987840e+02 -3.9203623250389793e-04 -4.0309225757464290e-04 +6.6405298560295329e-03 +9.9966576132893090e-03 -3.6823761774734716e+05 
+7.3599999999987836e+02 -3.9188626922611268e-04 -4.0271514687350760e-04 +6.7438795562437381e-03 +4.0903686994698540e-03 -3.6838790305718547e+05 
+7.3604999999987831e+02 -3.9173625809436186e-04 -4.0256338532537408e-04 +6.8226349746069422e-03 -9.6045491205841769e-05 -3.6588865056420269e+05 
+7.3609999999987826e+02 -3.9158620853589697e-04 -4.0263659319540019e-04 +6.8794575415779182e-03 -2.4334136882491471e-03 -3.6108986369470047e+05 
+7.3614999999987822e+02 -3.9143610982362811e-04 -4.0292598072177332e-04 +6.9170885156783820e-03 -2.8939669146985343e-03 -3.5438175439129345e+05 
+7.3619999999987817e+02 -3.9128591246563864e-04 -4.0341959934716708e-04 +6.9371114939382906e-03 -1.4911375392929794e-03 -3.4606387362350337e+05 
+7.3624999999987813e+02 -3.9113557524528980e-04 -4.0410331050143994e-04 +6.9413355166264038e-03 +1.7334682478989559e-03 -3.3645147585863835e+05 
+7.3629999999987808e+02 -3.9098508378324146e-04 -4.0495600617570626e-04 +6.9319844866705610e-03 +6.6501107537707653e-03 -3.2587098174258805e+05 
+7.3634999999987804e+02 -3.9083444328626756e-04 -4.0594870686692908e-04 +6.9113334532729795e-03 +1.3029950594372078e-02 -3.1462281591142039e+05 
+7.3639999999987799e+02 -3.9068365947344407e-04 -4.0705316634186682e-04 +6.8816910345082674e-03 +2.0660154950106990e-02 -3.0301765579418914e+05 
+7.3644999999987795e+02 -3.9053272755270365e-04 -4.0823731701518086e-04 +6.8443585950707106e-03 +2.9260915054849644e-02 -2.9121187482955126e+05 
+7.3649999999987790e+02 -3.9038164121415700e-04 -4.0946745498608082e-04 +6.8004415153283112e-03 +3.8511129688909414e-02 -2.7930794719341066e+05 
+7.3654999999987785e+02 -3.9023039417731946e-04 -4.1070991646825549e-04 +6.7510380027268118e-03 +4.8090491378727909e-02 -2.6740615922116558e+05 
+7.3659999999987781e+02 -3.9007898021776284e-04 -4.1193109505053091e-04 +6.6972418180066169e-03 +5.7679908067466180e-02 -2.5560523385519622e+05 
+7.3664999999987776e+02 -3.8992739316709511e-04 -4.1309744123788349e-04 +6.6401422806624958e-03 +6.6961491893673772e-02 -2.4400233413066182e+05 
+7.3669999999987772e+02 -3.8977562691294736e-04 -4.1417546199467691e-04 +6.5808242746010302e-03 +7.5618548012709827e-02 -2.3269306667710107e+05 
+7.3674999999987767e+02 -3.8962367539896231e-04 -4.1513172028602360e-04 +6.5203682541662908e-03 +8.3335563395792719e-02 -2.2177148528014758e+05 
+7.3679999999987763e+02 -3.8947153262479199e-04 -4.1593283462247577e-04 +6.4598502507955775e-03 +8.9798195683260126e-02 -2.1133009451286000e+05 
+7.3684999999987758e+02 -3.8931919264609217e-04 -4.1654547860274011e-04 +6.4003418795182728e-03 +9.4693262015134116e-02 -2.0145985336421078e+05 
+7.3689999999987754e+02 -3.8916664957141281e-04 -4.1693638213244116e-04 +6.3429100433607336e-03 +9.7708767122028639e-02 -1.9225011672032496e+05 
+7.3694999999987749e+02 -3.8901389618991016e-04 -4.1707219686157836e-04 +6.2885121595984512e-03 +9.8525029916900958e-02 -1.8378483496773071e+05 
+7.3699999999987745e+02 -3.8886091589631001e-04 -4.1691631661520772e-04 +6.2375234548838997e-03 +9.6705226227606300e-02 -1.7617552393852911e+05 
+7.3704999999987740e+02 -3.8870770379590428e-04 -4.1642865579599053e-04 +6.1912761785147437e-03 +9.1750176825735649e-02 -1.6967522457916939e+05 
+7.3709999999987735e+02 -3.8855429407822276e-04 -4.1559127786241909e-04 +6.1505182997546488e-03 +8.3435206462995820e-02 -1.6439775026070251e+05 
+7.3714999999987731e+02 -3.8840079834574705e-04 -4.1440784674126607e-04 +6.1170398740322002e-03 +7.1807336486005471e-02 -1.6047291357200229e+05 
+7.3719999999987726e+02 -3.8824737881751852e-04 -4.1289032328280175e-04 +6.0939402602468024e-03 +5.7021624329532727e-02 -1.5812256227371399e+05 
+7.3724999999987722e+02 -3.8809413868983551e-04 -4.1105756821364524e-04 +6.0826606835435084e-03 +3.9323428245158158e-02 -1.5744645390287344e+05 
+7.3729999999987717e+02 -3.8794110536928040e-04 -4.0894184125794011e-04 +6.0829169557787537e-03 +1.9130828071339815e-02 -1.5843999777358831e+05 
+7.3734999999987713e+02 -3.8778828155288666e-04 -4.0658338822808300e-04 +6.0941498692379716e-03 -3.0358802638225592e-03 -1.6110447696419712e+05 
+7.3739999999987708e+02 -3.8763567106172143e-04 -4.0402031775149596e-04 +6.1157751086222158e-03 -2.6704543551109117e-02 -1.6541191283697571e+05 
+7.3744999999987704e+02 -3.8748328716620227e-04 -4.0128964058421869e-04 +6.1479736114829799e-03 -5.1480702550865697e-02 -1.7134963247524493e+05 
+7.3749999999987699e+02 -3.8733114133421797e-04 -3.9842693021297621e-04 +6.1907543170090715e-03 -7.7007928334951403e-02 -1.7885933463050472e+05 
+7.3754999999987695e+02 -3.8717924497543824e-04 -3.9546764444663786e-04 +6.2441291409033759e-03 -1.0293251988148400e-01 -1.8788369620247543e+05 
+7.3759999999987690e+02 -3.8702760951957790e-04 -3.9244716841893812e-04 +6.3081205942057605e-03 -1.2890249398043049e-01 -1.9836794303513994e+05 
+7.3764999999987685e+02 -3.8687624641634981e-04 -3.8940081515516541e-04 +6.3827617756832709e-03 -1.5456757152626210e-01 -2.1025984663320868e+05 
+7.3769999999987681e+02 -3.8672516713540473e-04 -3.8636382614707282e-04 +6.4680963630268833e-03 -1.7957916363506268e-01 -2.2350972070071625e+05 
+7.3774999999987676e+02 -3.8657438316626471e-04 -3.8337137193612743e-04 +6.5641786033058215e-03 -2.0359035758037022e-01 -2.3807041754278573e+05 
+7.3779999999987672e+02 -3.8642390601823764e-04 -3.8045855270344412e-04 +6.6710733021063629e-03 -2.2625590257557926e-01 -2.5389732428304380e+05 
+7.3784999999987667e+02 -3.8627374722032659e-04 -3.7766039886783230e-04 +6.7888558119046571e-03 -2.4723219537989116e-01 -2.7094835893985146e+05 
+7.3789999999987663e+02 -3.8612391832751878e-04 -3.7501186825960415e-04 +6.9176126407556118e-03 -2.6617734616248168e-01 -2.8918409401315771e+05 
+7.3794999999987658e+02 -3.8597443276728850e-04 -3.7254754887569076e-04 +7.0575961375557933e-03 -2.8275410723939148e-01 -3.0858623224456114e+05 
+7.3799999999987654e+02 -3.8582530223457711e-04 -3.7030576160243376e-04 +7.2086322585732596e-03 -2.9656036775076583e-01 -3.2905613996824541e+05 
+7.3804999999987649e+02 -3.8567650818937551e-04 -3.6833240371874623e-04 +7.3676460864937942e-03 -3.0714920865690354e-01 -3.5019216275405837e+05 
+7.3809999999987645e+02 -3.8552799953177639e-04 -3.6665889548420020e-04 +7.5315343337577015e-03 -3.1426237151942971e-01 -3.7164824552824494e+05 
+7.3814999999987640e+02 -3.8537964437758209e-04 -3.6529605820878413e-04 +7.6958570417313028e-03 -3.1790341191927995e-01 -3.9302971460408205e+05 
+7.3819999999987635e+02 -3.8523128217798512e-04 -3.6424687548264686e-04 +7.8555737696863574e-03 -3.1817752106107133e-01 -4.1390779985132784e+05 
+7.3824999999987631e+02 -3.8508283063658737e-04 -3.6350672765348156e-04 +8.0078549813315351e-03 -3.1528955897766664e-01 -4.3401758918972855e+05 
+7.3829999999987626e+02 -3.8493429583464966e-04 -3.6305623620444516e-04 +8.1519665670229356e-03 -3.0963559738619717e-01 -4.5322671849942516e+05 
+7.3834999999987622e+02 -3.8478570804717429e-04 -3.6287245679109240e-04 +8.2879434065603677e-03 -3.0166282208211365e-01 -4.7146149264797376e+05 
+7.3839999999987617e+02 -3.8463709006341859e-04 -3.6293567253559925e-04 +8.4156074018240535e-03 -2.9175456282803658e-01 -4.8865576188899390e+05 
+7.3844999999987613e+02 -3.8448845774695286e-04 -3.6322662480997093e-04 +8.5341554029914335e-03 -2.8023458633028597e-01 -5.0473185309631232e+05 
+7.3849999999987608e+02 -3.8433982960109266e-04 -3.6372776476539299e-04 +8.6430402601689205e-03 -2.6738436303468116e-01 -5.1966968912537175e+05 
+7.3854999999987604e+02 -3.8419122419873643e-04 -3.6442169244655200e-04 +8.7417195439428441e-03 -2.5348189819864014e-01 -5.3344980816216627e+05 
+7.3859999999987599e+02 -3.8404266009692782e-04 -3.6529110908379512e-04 +8.8296471962694151e-03 -2.3880285634166187e-01 -5.4605162723138416e+05 
+7.3864999999987594e+02 -3.8389415583718113e-04 -3.6631881667385254e-04 +8.9062735654547032e-03 -2.2362057123851994e-01 -5.5745345086773566e+05 
+7.3869999999987590e+02 -3.8374572994582704e-04 -3.6748771754756894e-04 +8.9710454422716867e-03 -2.0820605619562077e-01 -5.6763247991012910e+05 
+7.3874999999987585e+02 -3.8359740093436064e-04 -3.6878081392446415e-04 +9.0234060963075048e-03 -1.9282801461614379e-01 -5.7656482033431204e+05 
+7.3879999999987581e+02 -3.8344918729978767e-04 -3.7018120745434046e-04 +9.0627953123998354e-03 -1.7775285084837544e-01 -5.8422549210665340e+05 
+7.3884999999987576e+02 -3.8330110752498166e-04 -3.7167209874651571e-04 +9.0886494277879343e-03 -1.6324468131043157e-01 -5.9058843812035152e+05 
+7.3889999999987572e+02 -3.8315318006427876e-04 -3.7323679481608121e-04 +9.1003999342669332e-03 -1.4956516008668039e-01 -5.9562623827370000e+05 
+7.3894999999987567e+02 -3.8300541937805714e-04 -3.7486074121481660e-04 +9.0970928069148069e-03 -1.3692610443344669e-01 -5.9923325204665866e+05 
+7.3899999999987563e+02 -3.8285784593095881e-04 -3.7653030949584901e-04 +9.0784397809842501e-03 -1.2543784926411783e-01 -6.0127415002831549e+05 
+7.3904999999987558e+02 -3.8271051875469385e-04 -3.7822450034658402e-04 +9.0478546992545910e-03 -1.1519335580225039e-01 -6.0194342055151111e+05 
+7.3909999999987554e+02 -3.8256350596466057e-04 -3.7992500122332600e-04 +9.0089991489940811e-03 -1.0624046529513542e-01 -6.0144335243583692e+05 
+7.3914999999987549e+02 -3.8241690242489512e-04 -3.8161968001601304e-04 +8.9660915366903803e-03 -9.8547278352602519e-02 -6.0000817840194586e+05 
+7.3919999999987544e+02 -3.8227078700575905e-04 -3.8329799954167913e-04 +8.9227685698079311e-03 -9.2061931763956092e-02 -5.9782269258105510e+05 
+7.3924999999987540e+02 -3.8212517039815612e-04 -3.8495507917573121e-04 +8.8807309606994001e-03 -8.6658036850776485e-02 -5.9492801090037648e+05 
+7.3929999999987535e+02 -3.8198000211166688e-04 -3.8659456891490074e-04 +8.8400963567957045e-03 -8.2097462070112634e-02 -5.9125693220581603e+05 
+7.3934999999987531e+02 -3.8183522202290204e-04 -3.8821509776788122e-04 +8.7999123632724729e-03 -7.8195170519521975e-02 -5.8662189817945345e+05 
+7.3939999999987526e+02 -3.8169078324270942e-04 -3.8981183711614371e-04 +8.7596456637249517e-03 -7.4818369726097178e-02 -5.8086640519048553e+05 
+7.3944999999987522e+02 -3.8154664121891252e-04 -3.9138457301507131e-04 +8.7192284587763822e-03 -7.1735413635815967e-02 -5.7395026960410131e+05 
+7.3949999999987517e+02 -3.8140274929223354e-04 -3.9293354686195046e-04 +8.6784459352337116e-03 -6.8694536136784334e-02 -5.6583533216028137e+05 
+7.3954999999987513e+02 -3.8125906065777470e-04 -3.9445884786396018e-04 +8.6370659551624311e-03 -6.5447380917350917e-02 -5.5648083267687960e+05 
+7.3959999999987508e+02 -3.8111552840269975e-04 -3.9596042922754521e-04 +8.5948425633756587e-03 -6.1748641874165219e-02 -5.4584405699624610e+05 
+7.3964999999987504e+02 -3.8097210550642975e-04 -3.9743810806125012e-04 +8.5515159965940547e-03 -5.7356065122662260e-02 -5.3388033518186293e+05 
+7.3969999999987499e+02 -3.8082874484086454e-04 -3.9889156529396974e-04 +8.5068126948611520e-03 -5.2030450680869859e-02 -5.2054304006842896e+05 
+7.3974999999987494e+02 -3.8068539917061103e-04 -4.0032034560546050e-04 +8.4604453138160240e-03 -4.5535653875280718e-02 -5.0578358600890660e+05 
+7.3979999999987490e+02 -3.8054202115322966e-04 -4.0172385737175897e-04 +8.4121127384890627e-03 -3.7638586423734632e-02 -4.8955142788562493e+05 
+7.3984999999987485e+02 -3.8039856333949614e-04 -4.0310137262374805e-04 +8.3615000986000630e-03 -2.8109217225926995e-02 -4.7179406039322360e+05 
+7.3989999999987481e+02 -3.8025497819648899e-04 -4.0445201476931031e-04 +8.3082810023539060e-03 -1.6720859883564965e-02 -4.5245747310196131e+05 
+7.3994999999987476e+02 -3.8011122469861603e-04 -4.0577089317472544e-04 +8.2527683792187646e-03 -3.3429955571662663e-03 -4.3162667771395133e+05 
+7.3999999999987472e+02 -3.7996726081649139e-04 -4.0704612083129705e-04 +8.1952335315624760e-03 +1.1897944138994620e-02 -4.0959890595386503e+05 
+7.4004999999987467e+02 -3.7982301156405554e-04 -4.0826827575067055e-04 +8.1330805014106465e-03 +2.8786210531815556e-02 -3.8646373205168778e+05 
+7.4009999999987463e+02 -3.7967840813873954e-04 -4.0942780672007900e-04 +8.0639689558676467e-03 +4.7100139723195322e-02 -3.6233967524782231e+05 
+7.4014999999987458e+02 -3.7953339391573210e-04 -4.1051875428228481e-04 +7.9856582094797405e-03 +6.6663084546810594e-02 -3.3733675510799338e+05 
+7.4019999999987454e+02 -3.7938794560220230e-04 -4.1153726360674257e-04 +7.8968730315691522e-03 +8.7326386150738178e-02 -3.1163639945289271e+05 
+7.4024999999987449e+02 -3.7924209691862803e-04 -4.1247510013343733e-04 +7.7979712232293819e-03 +1.0888311014174400e-01 -2.8554115493424376e+05 
+7.4029999999987444e+02 -3.7909591302736462e-04 -4.1332272402151775e-04 +7.6903518782467468e-03 +1.3110701651145790e-01 -2.5943755659765581e+05 
+7.4034999999987440e+02 -3.7894944911752361e-04 -4.1407939784537495e-04 +7.5759131142038166e-03 +1.5387924165382513e-01 -2.3379198002054443e+05 
+7.4039999999987435e+02 -3.7880274245502142e-04 -4.1474171626213477e-04 +7.4551811484419670e-03 +1.7705368781941730e-01 -2.0890901257767138e+05 
+7.4044999999987431e+02 -3.7865583238353692e-04 -4.1529741260560281e-04 +7.3283678143366551e-03 +2.0025497528373029e-01 -1.8489330981987127e+05 
+7.4049999999987426e+02 -3.7850876026461846e-04 -4.1573199659740076e-04 +7.1957615080800808e-03 +2.2303628799938613e-01 -1.6180019574191989e+05 
+7.4054999999987422e+02 -3.7836156775497310e-04 -4.1603111556438410e-04 +7.0576770223032227e-03 +2.4495385005583514e-01 -1.3968842426239047e+05 
+7.4059999999987417e+02 -3.7821429679345042e-04 -4.1618055822758806e-04 +6.9144546702621214e-03 +2.6556706521415202e-01 -1.1862018496556525e+05 
+7.4064999999987413e+02 -3.7806698960013939e-04 -4.1616625511838956e-04 +6.7664602129026141e-03 +2.8443852590000906e-01 -9.8661093693518371e+04 
+7.4069999999987408e+02 -3.7791968867544886e-04 -4.1597427897832796e-04 +6.6140847842158061e-03 +3.0113402185754318e-01 -7.9880182819068155e+04 
+7.4074999999987403e+02 -3.7777243679916602e-04 -4.1559084514983160e-04 +6.4577448146042301e-03 +3.1522254857134779e-01 -6.2349891169927723e+04 
+7.4079999999987399e+02 -3.7762527702948760e-04 -4.1500231194915475e-04 +6.2978819519022271e-03 +3.2627631532862472e-01 -4.6146053563964029e+04 
+7.4084999999987394e+02 -3.7747825270202813e-04 -4.1419518103016131e-04 +6.1349629804864237e-03 +3.3387075304774649e-01 -3.1347890007807157e+04 
+7.4089999999987390e+02 -3.7733140740823552e-04 -4.1315610878392390e-04 +5.9694777384158874e-03 +3.3758478072607850e-01 -1.8037583595676344e+04 
+7.4094999999987385e+02 -3.7718477853338031e-04 -4.1187567989430641e-04 +5.8013015941475914e-03 +3.3709134148281522e-01 -6.1629286312949334e+03 
+7.4099999999987381e+02 -3.7703840099448946e-04 -4.1035255185165260e-04 +5.6299662709213983e-03 +3.3232262790420630e-01 +4.5756045690599367e+03 
+7.4104999999987376e+02 -3.7689233029933409e-04 -4.0858958535294851e-04 +5.4561771612352990e-03 +3.2334749556426717e-01 +1.4445388667131578e+04 
+7.4109999999987372e+02 -3.7674661443544915e-04 -4.0659658111481296e-04 +5.2794209840092560e-03 +3.1031076619882553e-01 +2.3857300040148526e+04 
+7.4114999999987367e+02 -3.7660129977773850e-04 -4.0438175870483565e-04 +5.0992845395385657e-03 +2.9333711248315697e-01 +3.3203601766590058e+04 
+7.4119999999987363e+02 -3.7645641800695951e-04 -4.0195362428147247e-04 +4.9149102887566147e-03 +2.7255487786136678e-01 +4.2909096559000172e+04 
+7.4124999999987358e+02 -3.7631194758554746e-04 -3.9932463929869309e-04 +4.7239083679222714e-03 +2.4814497563213722e-01 +5.3512277651644283e+04 
+7.4129999999987353e+02 -3.7616783924080869e-04 -3.9650838710330775e-04 +4.5229792190751321e-03 +2.2030477831098161e-01 +6.5624171090365780e+04 
+7.4134999999987349e+02 -3.7602405763791541e-04 -3.9351836165746833e-04 +4.3096601386704474e-03 +1.8921563246643178e-01 +7.9775564924174018e+04 
+7.4139999999987344e+02 -3.7588059130801762e-04 -3.9038430918839756e-04 +4.0849562235313703e-03 +1.5522445730598214e-01 +9.6088833413879722e+04 
+7.4144999999987340e+02 -3.7573742757456528e-04 -3.8714514452924581e-04 +3.8503775560406700e-03 +1.1889096956771443e-01 +1.1448660996090926e+05 
+7.4149999999987335e+02 -3.7559455131970211e-04 -3.8384155870665695e-04 +3.6073162818673231e-03 +8.0833907121441229e-02 +1.3485600432733263e+05 
+7.4154999999987331e+02 -3.7545194707749624e-04 -3.8051414139398559e-04 +3.3571424647329206e-03 +4.1669683669591256e-02 +1.5708630116517079e+05 
+7.4159999999987326e+02 -3.7530959906910882e-04 -3.7720338920066264e-04 +3.1012071101761463e-03 +2.0125310407679954e-03 +1.8106852770333146e+05 
+7.4164999999987322e+02 -3.7516749120331010e-04 -3.7394970551796642e-04 +2.8408422064733988e-03 -3.7525503424280036e-02 +2.0669544906576409e+05 
+7.4169999999987317e+02 -3.7502560707699552e-04 -3.7079340037473506e-04 +2.5773607658105212e-03 -7.6334559266687918e-02 +2.3386156352928406e+05 
+7.4174999999987313e+02 -3.7488392997572317e-04 -3.6777469030282778e-04 +2.3120568666524519e-03 -1.1380696508885596e-01 +2.6246309763966815e+05 
+7.4179999999987308e+02 -3.7474244287423881e-04 -3.6493369821227718e-04 +2.0462056957588725e-03 -1.4933724051628827e-01 +2.9239800132441521e+05 
+7.4184999999987303e+02 -3.7460112843701478e-04 -3.6231045327729939e-04 +1.7810635911434771e-03 -1.8232209792488355e-01 +3.2356594288409967e+05 
+7.4189999999987299e+02 -3.7445996903146212e-04 -3.5994488402915788e-04 +1.5178693166051200e-03 -2.1216060333863462e-01 +3.5586805097501632e+05 
+7.4194999999987294e+02 -3.7431895111602112e-04 -3.5787437582207924e-04 +1.2582725462879582e-03 -2.3831218610392588e-01 +3.8911679374805262e+05 
+7.4199999999987290e+02 -3.7417806394113008e-04 -3.5613078585698888e-04 +1.0042909680068820e-03 -2.6040124307244622e-01 +4.2295358154782647e+05 
+7.4204999999987285e+02 -3.7403729004388157e-04 -3.5473679993138743e-04 +7.5844283818854929e-04 -2.7819877732435627e-01 +4.5690058531109057e+05 
+7.4209999999987281e+02 -3.7389661990753630e-04 -3.5370342426593426e-04 +5.2515319928278287e-04 -2.9159817574253888e-01 +4.9025458385779383e+05 
+7.4214999999987276e+02 -3.7375602516527155e-04 -3.5303932955752057e-04 +3.0832326792394100e-04 -3.0052249642386825e-01 +5.2235326495700225e+05 
+7.4219999999987272e+02 -3.7361546965660809e-04 -3.5274982350697216e-04 +1.1171818666078346e-04 -3.0493868373112987e-01 +5.5254109159067273e+05 
+7.4224999999987267e+02 -3.7347494911064977e-04 -3.5283779894172907e-04 -6.0002230086876234e-05 -3.0484516811910961e-01 +5.8009754826603970e+05 
+7.4229999999987263e+02 -3.7333449285528622e-04 -3.5330104936762456e-04 -2.0133557925187064e-04 -3.0030692471538595e-01 +6.0424664252143132e+05 
+7.4234999999987258e+02 -3.7319412630978016e-04 -3.5412624276254847e-04 -3.0850537241209285e-04 -2.9150168623836181e-01 +6.2441898358383158e+05 
+7.4239999999987253e+02 -3.7305385357270441e-04 -3.5527616745293733e-04 -3.8207277271357169e-04 -2.7884561101445604e-01 +6.4055066085185565e+05 
+7.4244999999987249e+02 -3.7291367835501539e-04 -3.5670843531107079e-04 -4.2311161122702775e-04 -2.6284095658999962e-01 +6.5267777100601560e+05 
+7.4249999999987244e+02 -3.7277360732949379e-04 -3.5838085758667382e-04 -4.3246852937303139e-04 -2.4399270534668280e-01 +6.6081634380445105e+05 
+7.4254999999987240e+02 -3.7263364745745970e-04 -3.6025132266280806e-04 -4.1097526768865737e-04 -2.2280394753738247e-01 +6.6498102033602563e+05 
+7.4259999999987235e+02 -3.7249380591252655e-04 -3.6227775953040584e-04 -3.5945591212163116e-04 -1.9977671622876481e-01 +6.6518646275014360e+05 
+7.4264999999987231e+02 -3.7235409008035304e-04 -3.6441813787672949e-04 -2.7872691298864581e-04 -1.7541198625329388e-01 +6.6144735561400326e+05 
+7.4269999999987226e+02 -3.7221450755839836e-04 -3.6663046817036088e-04 -1.6959710329034094e-04 -1.5020967321361600e-01 +6.5377840714229632e+05 
+7.4274999999987222e+02 -3.7207506615568773e-04 -3.6887280174775522e-04 -3.2867716421898350e-05 -1.2466863247138438e-01 +6.4219435032655275e+05 
+7.4279999999987217e+02 -3.7193577389258255e-04 -3.7110323089631646e-04 +1.3066759678450975e-04 -9.9286658193765809e-02 +6.2670994394353428e+05 
+7.4284999999987213e+02 -3.7179663900054744e-04 -3.7327988894039483e-04 +3.2022275101832712e-04 -7.4560482358466504e-02 +6.0733997351364337e+05 
+7.4289999999987208e+02 -3.7165766991315274e-04 -3.7536095504448131e-04 +5.3501835652517186e-04 -5.0985663200595374e-02 +5.8409942763472919e+05 
+7.4294999999987203e+02 -3.7151887172175705e-04 -3.7730644855481053e-04 +7.7394131733168219e-04 -2.9015134400251004e-02 +5.5707141148566862e+05 
+7.4299999999987199e+02 -3.7138024176837039e-04 -3.7908103463893655e-04 +1.0350685742166563e-03 -8.9974314138722370e-03 +5.2650298208040581e+05 
+7.4304999999987194e+02 -3.7124176835326710e-04 -3.8066092228635791e-04 +1.3145007925628093e-03 +8.8440747474547790e-03 +4.9288244265447615e+05 
+7.4309999999987190e+02 -3.7110342943633687e-04 -3.8203268937413094e-04 +1.6063963695534212e-03 +2.4387216379728856e-02 +4.5692037971548282e+05 
+7.4314999999987185e+02 -3.7096522736347414e-04 -3.8318620491259014e-04 +1.9055681203024538e-03 +3.7552294531842514e-02 +4.1927940755452134e+05 
+7.4319999999987181e+02 -3.7082718137746112e-04 -3.8411512424536148e-04 +2.2072039459369460e-03 +4.8308957189130114e-02 +3.8059953750038130e+05 
+7.4324999999987176e+02 -3.7068931227814323e-04 -3.8481352747918600e-04 +2.5066055592989152e-03 +5.6631561605050298e-02 +3.4150783836005355e+05 
+7.4329999999987172e+02 -3.7055160727858570e-04 -3.8528279698506966e-04 +2.7983428297917324e-03 +6.2589380168477066e-02 +3.0267331941458222e+05 
+7.4334999999987167e+02 -3.7041405104632169e-04 -3.8553678111646141e-04 +3.0785269315744168e-03 +6.6384587829749098e-02 +2.6457060852555506e+05 
+7.4339999999987162e+02 -3.7027663854368001e-04 -3.8560845938518626e-04 +3.3463455506959421e-03 +6.8411601119874405e-02 +2.2731483454065645e+05 
